DCSIMSEP results after having increase the line capacity on 5 critical lines
817, 90, 696, 113, 690, 
Starting point is the SCOPF case for 100 percent load.

1,805.8830,192
1,808.6984,2001
1,808.7847,210
1,810.0469,248
1,810.9712,212
1,811.9507,1551
1,812.8805,1354
1,812.9399,1962
1,824.9360,1269
1,832.4095,193
1,834.1539,182
1,1152.5635,609
1,1200.3244,433
1,1299.3901,93
1,1336.8416,500
1,1397.4931,98
1,1424.3575,74
1,1426.4524,1058
1,1427.0051,1069
1,1431.6737,736
1,1431.8554,1020
1,1432.8111,1094
1,1432.9534,849
1,1433.8837,81
1,1433.8837,82
1,1434.7157,957
-1,1534.7157,-1
0,1.0,2
0,1.0,48
1,347.7561,9
1,496.6653,3
1,496.6653,4
1,545.8389,11
1,552.1787,40
1,552.2227,41
1,565.7714,39
1,567.8318,731
1,588.2277,657
1,604.8319,56
1,615.5071,15
1,617.8281,771
1,620.4035,57
1,622.0329,54
1,624.8215,55
1,645.7612,680
1,667.9776,29
1,673.3790,688
1,676.8647,45
1,679.8259,578
1,681.8352,68
1,683.8885,453
1,685.5956,655
1,692.1549,2733
1,692.3447,2303
1,693.2859,2030
1,697.1655,17
1,697.1751,2644
1,699.6001,52
1,700.2616,8
1,704.9900,600
1,706.3744,2815
1,707.1808,2294
1,708.8992,2828
1,710.7102,2219
1,712.0177,62
1,713.0156,42
1,714.8705,479
1,736.5074,2488
1,741.9780,263
1,754.4064,169
1,758.7537,388
1,758.8200,387
1,761.7417,347
1,762.4207,168
1,762.9156,386
1,1039.1698,1833
1,1110.7186,462
1,1255.2691,186
1,1276.5337,184
1,1295.1107,1411
1,1319.7230,776
-1,1419.7230,-1
0,1.0,3
0,1.0,38
1,37.9739,48
1,64.5790,56
1,71.0354,57
-1,171.0354,-1
0,1.0,3
0,1.0,48
1,45.0369,38
1,71.6420,56
1,78.0984,57
-1,178.0984,-1
0,1.0,3
0,1.0,49
1,18.4419,657
-1,118.4419,-1
0,1.0,3
0,1.0,96
-1,101.0000,-1
0,1.0,4
0,1.0,38
1,37.9739,48
1,64.5790,56
1,71.0354,57
-1,171.0354,-1
0,1.0,4
0,1.0,48
1,45.0369,38
1,71.6420,56
1,78.0984,57
-1,178.0984,-1
0,1.0,4
0,1.0,49
1,18.4419,657
-1,118.4419,-1
0,1.0,4
0,1.0,96
-1,101.0000,-1
0,1.0,5
0,1.0,21
1,124.1684,652
1,151.0617,587
1,160.1169,2828
1,163.6412,450
1,165.4977,2776
1,166.8844,479
1,167.5654,402
1,198.0362,617
-1,298.0362,-1
0,1.0,5
0,1.0,24
1,241.8257,617
-1,341.8257,-1
0,1.0,5
0,1.0,33
1,124.1684,652
1,151.0617,587
1,160.1169,2828
1,163.6412,450
1,165.4977,2776
1,166.8844,479
1,167.5654,402
1,198.0362,617
-1,298.0362,-1
0,1.0,5
0,1.0,34
1,36.7804,36
1,49.6267,583
1,50.4592,617
1,65.2799,587
1,70.1520,675
1,76.8017,532
1,88.7446,17
1,93.3384,2828
1,100.9796,2776
1,101.7610,652
1,102.1175,2798
-1,202.1175,-1
0,1.0,5
0,1.0,35
1,413.4302,36
-1,513.4302,-1
0,1.0,5
0,1.0,36
1,36.1683,583
1,90.4230,532
1,105.7330,2828
1,111.1324,2776
1,113.3937,652
1,113.9720,2798
1,124.6185,617
-1,224.6185,-1
0,1.0,5
0,1.0,52
1,169.1478,532
1,191.2539,530
1,195.8105,2828
1,197.6098,2776
1,197.8233,479
-1,297.8233,-1
0,1.0,5
0,1.0,280
1,1300.8104,285
-1,1400.8104,-1
0,1.0,5
0,1.0,418
1,46.2655,530
1,50.6922,2828
1,52.4995,2776
1,52.5774,479
1,165.7193,617
-1,265.7193,-1
0,1.0,5
0,1.0,430
1,23.4639,532
1,28.1369,2776
1,28.1787,479
-1,128.1787,-1
0,1.0,5
0,1.0,431
1,21.3143,532
1,25.7808,2776
1,25.7966,479
-1,125.7966,-1
0,1.0,5
0,1.0,481
1,73.9432,530
1,78.8094,2828
1,80.8575,2776
1,81.0032,479
1,213.4260,617
-1,313.4260,-1
0,1.0,5
0,1.0,530
1,22.2848,2828
1,23.3678,532
1,26.5299,479
1,148.1861,617
-1,248.1861,-1
0,1.0,5
0,1.0,532
1,53.8878,530
1,58.4717,2828
1,60.3640,2776
1,60.4648,479
1,180.2652,617
-1,280.2652,-1
0,1.0,5
0,1.0,583
1,41.4170,652
1,55.7252,2828
1,58.3505,532
1,60.9992,2776
1,61.0691,479
1,146.8043,617
-1,246.8043,-1
0,1.0,5
0,1.0,584
1,143.8082,652
1,164.6084,2828
1,166.1978,532
1,169.3164,2776
1,169.3430,479
1,302.6041,617
-1,402.6041,-1
0,1.0,5
0,1.0,587
1,37.8994,652
1,73.5101,617
-1,173.5101,-1
0,1.0,5
0,1.0,627
1,68.2627,530
1,73.0631,2828
1,75.0745,2776
1,75.2093,479
1,204.6139,617
-1,304.6139,-1
0,1.0,5
0,1.0,652
1,40.2131,583
1,54.5214,2828
1,57.1466,532
1,59.7954,2776
1,59.8653,479
1,145.6005,617
-1,245.6005,-1
0,1.0,5
0,1.0,661
1,268.0709,662
1,392.0408,587
1,396.7501,36
1,424.9765,2828
1,468.7672,35
1,477.2658,2776
1,495.4179,2798
1,505.0705,532
1,512.1232,530
-1,612.1232,-1
0,1.0,5
0,1.0,2590
1,45.6058,2776
1,94.4432,532
1,107.0526,530
1,107.2857,431
1,237.4127,617
1,264.2663,2828
-1,364.2663,-1
0,1.0,5
0,1.0,2599
1,43.1793,2798
1,67.9689,532
1,75.4356,530
1,76.2930,2828
1,169.0935,617
-1,269.0935,-1
0,1.0,5
0,1.0,2600
1,28.7465,2798
1,50.4440,532
1,56.2102,479
1,57.8368,530
1,59.1163,2828
1,148.2459,617
-1,248.2459,-1
0,1.0,5
0,1.0,2798
1,20.1070,2776
1,55.1986,532
1,66.0785,530
1,66.1077,431
1,189.4762,617
1,228.3872,2828
-1,328.3872,-1
0,1.0,5
0,1.0,2831
1,24.5258,2798
1,44.8915,532
1,45.7140,479
1,58.4084,530
1,60.2505,2828
1,147.5477,617
-1,247.5477,-1
0,1.0,7
0,1.0,24
1,680.3635,617
-1,780.3635,-1
0,1.0,7
0,1.0,34
1,164.9278,617
-1,264.9278,-1
0,1.0,7
0,1.0,250
1,1401.7595,251
1,1487.8808,2031
1,1503.7682,2028
1,1623.9565,8
-1,1723.9565,-1
0,1.0,7
0,1.0,280
1,626.2394,285
-1,726.2394,-1
0,1.0,7
0,1.0,466
1,8.1036,2776
1,8.6796,479
-1,108.6796,-1
0,1.0,7
0,1.0,467
1,9.3842,2776
1,10.4113,479
-1,110.4113,-1
0,1.0,7
0,1.0,479
1,49.0320,501
-1,149.0320,-1
0,1.0,7
0,1.0,501
1,11.0436,2776
1,12.8632,479
-1,112.8632,-1
0,1.0,7
0,1.0,502
1,27.4865,2776
1,32.0835,2798
-1,132.0835,-1
0,1.0,7
0,1.0,714
1,62.5231,2776
1,69.0298,2798
-1,169.0298,-1
0,1.0,7
0,1.0,2589
1,40.5452,2776
1,57.1045,501
-1,157.1045,-1
0,1.0,7
0,1.0,2590
1,19.9467,2776
1,33.0448,501
-1,133.0448,-1
0,1.0,7
0,1.0,2599
1,23.6251,2798
1,31.3998,501
-1,131.3998,-1
0,1.0,7
0,1.0,2600
1,17.9997,2798
1,24.4933,501
-1,124.4933,-1
0,1.0,7
0,1.0,2774
1,92.4797,2776
1,111.6899,501
-1,211.6899,-1
0,1.0,7
0,1.0,2776
1,72.0802,2798
1,82.4458,501
-1,182.4458,-1
0,1.0,7
0,1.0,2798
1,12.4352,2776
1,22.8008,501
-1,122.8008,-1
0,1.0,7
0,1.0,2831
1,16.0392,2798
1,22.0412,501
-1,122.0412,-1
0,1.0,8
0,1.0,15
1,53.0424,771
-1,153.0424,-1
0,1.0,8
0,1.0,23
-1,101.0000,-1
0,1.0,8
0,1.0,24
1,253.5323,617
-1,353.5323,-1
0,1.0,8
0,1.0,96
1,66.8977,15
1,72.4771,771
1,91.2617,680
1,114.3691,578
1,132.5885,453
1,155.6260,609
1,200.4006,433
1,248.5345,85
1,261.2369,1020
1,263.6839,1037
1,272.1876,73
1,286.5874,1094
1,287.5168,988
1,289.1287,948
1,292.2997,1029
1,293.6805,1028
1,294.7416,964
1,295.0879,500
1,295.2139,657
1,295.7080,655
1,297.1370,758
1,299.4645,1012
1,301.1463,644
1,306.7341,17
1,307.8979,62
1,308.2406,42
-1,408.2406,-1
0,1.0,8
0,1.0,169
1,1260.1716,166
1,1285.7461,174
1,1285.9871,173
1,1305.6130,1833
1,1332.9877,148
1,1349.2396,1682
1,1384.8241,2255
1,1417.0547,2528
1,1427.8399,281
1,1428.3432,264
1,1431.3389,292
1,1433.4025,2443
1,1433.4025,2561
1,1439.9539,167
1,1440.4999,329
1,1441.4977,340
1,1442.0394,335
1,1454.6773,2797
1,1583.8406,680
-1,1683.8406,-1
0,1.0,8
0,1.0,250
1,52.3431,251
1,88.4320,2031
1,90.2928,2028
-1,190.2928,-1
0,1.0,8
0,1.0,251
1,53.2385,250
1,89.3274,2031
1,91.1882,2028
-1,191.1882,-1
0,1.0,8
0,1.0,280
1,53.7681,285
-1,153.7681,-1
0,1.0,8
0,1.0,772
1,180.4567,771
-1,280.4567,-1
0,1.0,8
0,1.0,789
1,262.1436,783
-1,362.1436,-1
0,1.0,9
0,1.0,23
-1,101.0000,-1
0,1.0,9
0,1.0,39
1,1035.2831,40
1,1049.9204,41
1,1165.4501,48
1,1186.9112,11
1,1198.1471,3
1,1198.1471,4
1,1198.5542,731
1,1199.2270,1
1,1199.2270,2
1,1220.6907,657
1,1237.5545,56
1,1247.8075,15
1,1250.0886,771
1,1253.1221,57
1,1254.7566,54
1,1257.5449,55
1,1277.4035,680
1,1299.3235,29
1,1304.6443,688
1,1308.0737,45
1,1311.0730,578
1,1313.2890,68
1,1315.1600,453
1,1316.9293,655
1,1323.1157,2733
1,1323.7326,2303
1,1324.6770,2030
1,1328.2713,2644
1,1328.5022,17
1,1330.8636,52
1,1331.6518,8
1,1336.1949,600
1,1337.5743,2815
1,1338.3748,2294
1,1340.0793,2828
1,1341.9038,2219
1,1343.2431,62
1,1344.2372,42
1,1345.8864,479
1,1367.4199,2488
1,1373.2533,263
1,1385.2123,169
1,1389.5735,388
1,1389.6394,387
1,1392.5506,347
1,1393.2294,168
1,1393.7262,386
1,1669.9691,1833
1,1741.5178,462
-1,1841.5178,-1
0,1.0,9
0,1.0,250
1,1012.5484,251
1,1097.6937,2031
1,1113.6679,2028
-1,1213.6679,-1
0,1.0,9
0,1.0,251
1,1347.2087,250
1,1432.3540,2031
1,1448.3282,2028
-1,1548.3282,-1
0,1.0,9
0,1.0,280
1,1103.2849,285
-1,1203.2849,-1
0,1.0,10
0,1.0,11
1,29.2368,9
1,67.0504,41
1,67.4313,40
1,90.3751,39
1,92.5709,731
1,182.5947,657
1,229.6138,15
1,240.0682,771
1,259.8997,680
1,280.2677,29
1,283.2034,688
1,286.3368,45
1,288.3099,578
1,290.5883,52
1,291.5585,453
1,293.7082,682
1,293.7753,655
1,295.6785,600
1,296.0055,2294
1,296.0734,2815
1,296.9779,740
1,297.2532,532
1,297.4919,428
1,297.7225,583
1,298.0901,2219
1,298.1023,444
1,298.4933,554
1,299.4187,35
1,300.0553,169
1,300.1976,417
1,300.5471,2488
1,301.3857,2325
1,301.4515,2338
1,301.5179,347
1,301.6766,2063
1,301.7083,168
1,326.3014,248
1,333.5351,1893
1,355.6994,1411
1,358.6054,238
1,366.4104,218
1,370.4978,1282
1,371.3852,1144
1,372.4822,1681
1,373.0179,1533
1,373.4794,960
1,459.2676,176
1,459.5200,206
1,461.2858,1269
1,472.7569,192
1,478.4853,212
1,478.6131,1659
1,480.6358,1551
1,481.2191,1354
1,493.8790,193
1,495.9327,182
1,497.1939,215
1,497.5021,2001
1,592.9509,210
1,629.8864,224
1,639.0645,1589
1,639.1928,237
1,640.0485,1574
1,640.4622,1962
-1,740.4622,-1
0,1.0,10
0,1.0,23
-1,101.0000,-1
0,1.0,10
0,1.0,37
1,55.6222,38
1,71.8771,11
1,81.6619,731
1,167.8353,657
1,224.6747,15
1,236.1599,771
1,256.0647,680
1,277.2977,29
1,279.9725,688
1,283.4632,45
1,285.5280,578
1,286.6286,52
1,288.3384,453
1,289.6585,682
1,290.4487,655
1,291.9580,600
1,292.1652,2294
1,292.3970,2815
1,292.6368,428
1,293.1766,740
1,293.5092,532
1,293.8209,444
1,293.9229,583
1,294.2418,2219
1,294.5350,554
1,296.1502,417
1,296.2533,169
1,296.6195,2488
1,297.4591,2325
1,297.5380,2338
1,297.6677,347
1,297.8275,2063
1,297.8458,2797
1,297.8601,168
1,322.4365,248
1,329.6855,1893
1,351.8479,1411
1,354.7705,238
1,362.5818,218
1,366.6664,1282
1,367.5535,1144
1,368.6512,1681
1,369.1848,1533
1,369.6483,960
1,455.5952,176
1,455.8343,206
1,457.6477,1269
1,469.0705,192
1,474.7958,212
1,474.9259,1659
1,476.9484,1551
1,477.5317,1354
1,490.2066,193
1,492.2562,182
1,493.8310,2001
1,496.5828,215
1,592.5802,210
1,629.5210,224
1,638.6992,1589
1,638.8282,237
1,639.6807,1574
1,640.0972,1962
-1,740.0972,-1
0,1.0,10
0,1.0,38
1,152.6405,37
1,168.8955,11
1,178.6802,731
1,264.8536,657
1,321.6930,15
1,333.1782,771
1,353.0830,680
1,374.3160,29
1,376.9908,688
1,380.4815,45
1,382.5463,578
1,383.6469,52
1,385.3567,453
1,386.6768,682
1,387.4670,655
1,388.9763,600
1,389.1835,2294
1,389.4153,2815
1,389.6551,428
1,390.1949,740
1,390.5275,532
1,390.8392,444
1,390.9412,583
1,391.2601,2219
1,391.5533,554
1,393.1685,417
1,393.2716,169
1,393.6378,2488
1,394.4774,2325
1,394.5563,2338
1,394.6860,347
1,394.8458,2063
1,394.8641,2797
1,394.8784,168
1,419.4548,248
1,426.7038,1893
1,448.8662,1411
1,451.7888,238
1,459.6001,218
1,463.6847,1282
1,464.5718,1144
1,465.6696,1681
1,466.2031,1533
1,466.6666,960
1,552.6135,176
1,552.8527,206
1,554.6660,1269
1,566.0888,192
1,571.8141,212
1,571.9442,1659
1,573.9667,1551
1,574.5500,1354
1,587.2249,193
1,589.2745,182
1,590.8493,2001
1,593.6011,215
1,689.5985,210
1,726.5393,224
1,735.7175,1589
1,735.8465,237
1,736.6990,1574
1,737.1155,1962
-1,837.1155,-1
0,1.0,10
0,1.0,39
1,77.4100,9
1,116.8611,41
1,117.3111,40
1,134.2147,11
1,142.7304,731
1,229.0660,657
1,279.2313,15
1,289.6579,771
1,309.5046,680
1,329.8672,29
1,332.8026,688
1,335.9363,45
1,337.9097,578
1,340.1896,52
1,341.1589,453
1,343.3090,682
1,343.3759,655
1,345.2796,600
1,345.6065,2294
1,345.6744,2815
1,346.5788,740
1,346.8541,532
1,347.0934,428
1,347.3235,583
1,347.6910,2219
1,347.7035,444
1,348.0944,554
1,349.0194,35
1,349.6562,169
1,349.7986,417
1,350.1481,2488
1,350.9867,2325
1,351.0525,2338
1,351.1189,347
1,351.2776,2063
1,351.3093,168
1,375.9024,248
1,383.1361,1893
1,405.3004,1411
1,408.2064,238
1,416.0113,218
1,420.0987,1282
1,420.9862,1144
1,422.0832,1681
1,422.6188,1533
1,423.0804,960
1,508.8686,176
1,509.1210,206
1,510.8868,1269
1,522.3579,192
1,528.0863,212
1,528.2140,1659
1,530.2368,1551
1,530.8201,1354
1,543.4799,193
1,545.5336,182
1,546.7948,215
1,547.1030,2001
1,642.5519,210
1,679.4874,224
1,688.6655,1589
1,688.7938,237
1,689.6494,1574
1,690.0632,1962
-1,790.0632,-1
0,1.0,10
0,1.0,40
1,141.6060,9
1,204.5304,41
1,255.6464,11
1,278.3722,39
1,280.7136,731
1,370.6524,657
1,417.7440,15
1,428.1977,771
1,448.0296,680
1,468.3974,29
1,471.3331,688
1,474.4665,45
1,476.4397,578
1,478.7181,52
1,479.6883,453
1,481.8380,682
1,481.9050,655
1,483.8083,600
1,484.1353,2294
1,484.2032,2815
1,485.1077,740
1,485.3830,532
1,485.6217,428
1,485.8523,583
1,486.2198,2219
1,486.2321,444
1,486.6231,554
1,487.5485,35
1,488.1851,169
1,488.3274,417
1,488.6769,2488
1,489.5155,2325
1,489.5813,2338
1,489.6477,347
1,489.8064,2063
1,489.8381,168
1,514.4312,248
1,521.6649,1893
1,543.8292,1411
1,546.7352,238
1,554.5402,218
1,558.6276,1282
1,559.5150,1144
1,560.6120,1681
1,561.1477,1533
1,561.6092,960
1,647.3974,176
1,647.6498,206
1,649.4156,1269
1,660.8867,192
1,666.6151,212
1,666.7429,1659
1,668.7656,1551
1,669.3489,1354
1,682.0087,193
1,684.0625,182
1,685.3237,215
1,685.6318,2001
1,781.0807,210
1,818.0162,224
1,827.1943,1589
1,827.3226,237
1,828.1783,1574
1,828.5920,1962
-1,928.5920,-1
0,1.0,10
0,1.0,51
1,220.9935,38
1,253.5459,37
1,263.6908,11
1,268.1959,731
1,284.5778,657
1,311.9232,2294
1,329.0421,2219
1,341.6767,15
1,350.1928,771
1,367.0647,29
1,369.9058,688
1,370.7746,45
1,374.3222,263
1,376.1805,682
1,376.3786,578
1,377.7656,680
1,380.6779,655
1,384.7990,169
1,385.5093,740
1,385.8029,453
1,388.0904,532
1,389.5965,2644
1,389.7268,52
1,389.8402,554
1,389.8778,583
1,390.4645,2500
1,390.8926,347
1,391.2483,168
1,391.3144,417
1,391.3668,428
1,391.3867,444
1,414.3882,248
1,423.3886,1893
1,441.3211,1411
1,445.1814,238
1,451.7325,218
1,456.3773,1282
1,457.3160,1144
1,458.2669,1681
1,459.2244,1533
1,459.2845,960
1,543.6335,206
1,544.5768,176
1,548.2013,462
1,555.2820,1269
1,557.2058,192
1,562.9602,212
1,563.1509,1659
1,565.1620,1551
1,565.7465,1354
1,582.0094,193
1,584.7635,182
1,586.5094,215
1,586.5283,1746
1,612.0647,1833
1,667.6369,210
1,700.4996,224
1,709.2595,237
1,709.7208,1589
1,710.7897,1962
-1,810.7897,-1
0,1.0,10
0,1.0,52
1,364.1357,38
1,400.0140,37
1,410.8807,11
1,415.5515,731
1,430.2763,15
1,430.8056,680
1,433.2904,771
1,443.5824,29
1,443.8196,2294
1,444.4125,428
1,444.4316,688
1,445.0911,45
1,446.1967,578
1,446.3212,682
1,447.8211,695
1,448.1793,2219
1,448.6480,655
1,449.4370,740
1,449.7891,532
1,450.1783,583
1,450.4965,554
1,450.6427,169
1,451.2436,417
1,452.3151,347
1,452.4649,2063
1,452.4928,168
1,476.8966,248
1,483.5877,1893
1,496.7954,657
1,501.7909,1411
1,514.8504,238
1,523.9700,218
1,527.4342,1282
1,528.1366,1144
1,529.4261,1681
1,529.5272,1533
1,530.2511,1004
1,532.1895,960
1,605.1361,206
1,605.3924,176
1,613.4487,1269
1,618.2869,192
1,623.9458,212
1,624.1095,1659
1,626.1219,1551
1,626.7019,1354
1,642.2048,193
1,644.9800,182
1,646.7405,1746
1,668.6613,215
1,766.8737,210
1,803.8915,224
1,813.0706,1589
1,813.2101,237
1,814.0461,1574
1,814.4736,1962
-1,914.4736,-1
0,1.0,10
0,1.0,169
1,170.6348,38
1,202.7503,37
1,213.1746,11
1,215.2147,731
1,238.1967,166
1,243.0726,52
1,244.3397,15
1,245.8415,771
1,248.1565,657
1,248.1767,173
1,248.2254,174
1,248.6085,167
1,248.9648,680
1,249.9963,600
1,250.4444,29
1,250.5807,2815
1,250.8888,688
1,250.9408,45
1,251.0803,53
1,251.1771,682
1,251.2304,655
1,251.3571,2828
1,251.5428,532
1,251.5473,583
1,251.5800,740
1,251.5886,578
1,251.6911,554
1,251.7786,33
1,251.8285,417
1,257.1295,543
1,258.1735,402
1,268.9830,148
1,270.7757,248
1,273.5798,1833
1,283.6519,1893
1,283.9051,462
1,307.4161,1648
1,316.2090,238
1,326.4457,218
1,329.4047,1282
1,330.2227,1144
1,331.3187,1533
1,331.6009,1681
1,332.0710,1004
1,338.3300,960
1,344.8698,224
1,350.3433,749
1,368.1398,1269
1,370.3413,215
1,372.3828,186
1,372.8479,176
1,375.3101,2001
1,376.7138,206
1,377.7686,1829
1,381.9582,192
1,382.7028,247
1,383.5773,1299
1,383.6590,140
1,384.2836,212
1,386.2624,237
1,386.3900,1551
1,386.7217,1301
1,386.7875,210
1,386.9980,1354
1,387.0297,1573
1,387.6050,182
1,387.6809,193
1,387.8612,1085
1,406.4303,93
1,435.1334,609
1,455.6191,1058
1,456.1632,1069
1,459.9174,736
1,460.6652,98
1,462.1788,598
1,462.8914,729
1,464.2459,1102
1,486.8385,74
1,489.7728,939
1,496.1102,1020
1,497.0606,1094
1,500.3682,81
1,500.3682,82
1,502.2419,957
1,859.6953,617
-1,959.6953,-1
0,1.0,10
0,1.0,304
1,1528.2659,309
-1,1628.2659,-1
0,1.0,11
0,1.0,23
-1,101.0000,-1
0,1.0,11
0,1.0,37
1,88.6487,38
1,109.3194,48
1,123.2182,408
1,123.7099,731
1,126.6432,3
1,126.6432,4
1,155.1156,56
1,160.2994,657
1,161.5720,57
1,453.1541,15
1,468.8227,771
1,492.8495,680
1,511.0108,29
1,515.1049,688
1,518.0179,45
1,520.4589,578
1,524.4594,453
1,528.7846,2733
1,530.3083,655
1,530.7790,2644
1,532.7753,52
1,536.9724,682
1,537.5244,600
1,537.9605,2815
1,538.1032,2294
1,538.8925,532
1,539.1020,740
1,539.4611,583
1,540.2292,2219
1,540.4712,35
1,541.4314,554
1,541.6525,444
1,541.7838,428
1,543.0658,2488
1,543.2761,169
1,543.7620,417
1,544.0282,2338
1,544.1157,2325
1,544.3761,2797
1,544.5900,337
1,544.6950,2429
1,544.9843,347
1,545.1618,2063
1,545.2000,168
1,578.8002,1893
1,602.1313,186
1,617.2427,462
1,618.1214,1411
1,620.3120,1833
1,625.6275,238
1,631.8338,184
1,636.1099,218
1,639.3164,1282
1,640.2615,1144
1,641.5831,1681
1,641.6982,1533
1,642.4480,1004
1,644.5534,960
1,707.4174,776
1,788.9620,55
1,822.9945,224
1,840.8765,148
1,858.9070,237
1,876.2054,176
1,876.8635,236
1,882.7826,215
1,887.9511,54
1,888.0450,206
